ID	GENE	ENSEMBLE	TCGA_AML_FEMALE	TCGA_AML_MALE	TCGA_DEAD	TCGA_ALIVE	GTEX_BLOOD	GTEX_BLOOD_VESSEL	GTEX_BONE_MARROW	GTEX_MUSCLE			
CA-CA-11-94589120-94589232.1060.0	PIWIL4	ENST00000543336.5	43.84615385	56.15384615	63.07692308	36.92307692	2.151394422	39.73333333	50	0.421052632			
CA-CA-X-69162945-69163466.7313.0	PJA1	ENST00000374584.3	66.66666667	33.33333333	66.66666667	33.33333333	0.637450199	8.4	15.78947368	0.631578947			
CA-CA-5-109383402-109383520.479.0	PJA2	ENST00000361189.6	45.34883721	54.65116279	64.53488372	35.46511628	7.888446215	42.13333333	50	25.68421053			
CA-CS-16-2105864-2106024.16.3	PKD1	ENST00000496574.6	46.66666667	53.33333333	64	36	2.868525896	18.93333333	25.43859649	10.94736842			
CA-CA-16-16331853-16331980.959.0	PKD1P1	ENST00000458669.1	57.14285714	42.85714286	78.57142857	21.42857143	0.079681275	1.2	1.754385965	0.631578947			
CA-CS-16-18377257-18377401.365.0	PKD1P5	-	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-16-15129881-15130077.17.0	PKD1P6	-	44.51219512	55.48780488	64.02439024	35.97560976	7.171314741	42.13333333	50	25.89473684			
CA-CA-4-88046641-88046870.207.0	PKD2	NM_000297.3	44.15584416	55.84415584	62.33766234	37.66233766	3.585657371	42.13333333	1.754385965	23.15789474			
CA-CA-2-42053238-42053361.3413.0	PKDCC	ENST00000492861.1	43.47826087	56.52173913	56.52173913	43.47826087	1.912350598	42.13333333	46.49122807	25.89473684			
CA-CS-8-109419096-109419260.4460.0	PKHD1L1	-	0	100	100	0	0	1.2	0	0			
CA-CA-8-78598357-78598535.5626.1	PKIA	ENST00000352966.9	30	70	75	25	3.505976096	5.333333333	0	8			
CA-CA-6-122675077-122675144.812.0	PKIB	ENST00000368452.6	50	50	100	0	0	6.4	49.12280702	0.421052632			
CA-CA-20-44589796-44589866.162.2	PKIG	ENST00000372894.7	46.20689655	53.79310345	63.44827586	36.55172414	7.091633466	42.13333333	50	25.89473684			
CA-CA-1-155300097-155300280.1526.1	PKLR	NM_181871.3	0	100	0	100	0.079681275	0	11.40350877	0			
CA-CA-15-72218943-72219110.19.0	PKM	ENST00000564276.1	45.71428571	54.28571429	64.57142857	35.42857143	7.410358566	42	46.49122807	24.84210526			
CA-CA-16-2975981-2976089.1847.0	PKMYT1	ENST00000574415.5	0	100	66.66666667	33.33333333	0.398406375	0	22.80701754	0			
CA-CA-19-14434589-14434654.508.0	PKN1	ENST00000590097.5	0	100	100	0	0.15936255	13.86666667	5.263157895	17.26315789			
CA-CS-1-88771662-88771879.684.0	PKN2	NM_001320707.1	44.9704142	55.0295858	63.31360947	36.68639053	7.171314741	42	50	25.68421053			
CA-CA-9-128714196-128714365.518.0	PKN3	XM_017014650.1	42.47787611	57.52212389	66.37168142	33.62831858	4.860557769	40.4	50	22.31578947			
CA-CA-21-43024870-43024947.89.0	PKNOX1	ENST00000291547.9	43.97590361	56.02409639	63.85542169	36.14457831	7.64940239	42.13333333	50	25.89473684			
CA-CS-12-32877845-32878543.2213.0	PKP2	ENST00000340811.8	29.41176471	70.58823529	76.47058824	23.52941176	0.956175299	8.4	47.36842105	20.84210526			
CA-CS-2-158673882-158674000.1515.0	PKP4	NM_001304969.1	44.37086093	55.62913907	64.90066225	35.09933775	6.852589641	42.13333333	50	25.89473684			
CA-CS-4-109717547-109717713.2184.2	PLA2G12A	ENST00000502283.1	50	50	0	100	0	0.133333333	2.631578947	0.421052632			
CA-CA-16-68253421-68253517.486.0	PLA2G15	XM_011522979.2	40.65934066	59.34065934	67.03296703	32.96703297	3.665338645	24.26666667	44.73684211	24.84210526			
CA-CA-11-63598060-63598163.3528.0	PLA2G16	NM_001128203.1	40.69767442	59.30232558	70.93023256	29.06976744	7.80876494	42.13333333	48.24561404	25.89473684			
CA-CA-12-120325860-120326020.5176.0	PLA2G1B	ENST00000308366.8	100	0	0	100	3.585657371	24.8	28.07017544	10.73684211			
CA-CA-1-20116332-20116477.18555.0	PLA2G2D	ENST00000375105.7	66.66666667	33.33333333	83.33333333	16.66666667	0.637450199	1.466666667	0	0.210526316			
CA-CA-1-186979314-186979472.1352.0	PLA2G4A	NM_001311193.1	40	60	71.2	28.8	5.657370518	33.46666667	0	1.052631579			
CA-CA-15-41846202-41846382.784.0	PLA2G4B	ENST00000566076.1	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-15-41841230-41841273.568.0	"PLA2G4B,JMJD7-PLA2G4B"	-	44.73684211	55.26315789	64.47368421	35.52631579	7.729083665	42	49.12280702	25.05263158			
CA-CA-19-48054877-48055049.5017.0	PLA2G4C	ENST00000599111.5	46.15384615	53.84615385	53.84615385	46.15384615	2.868525896	42.13333333	0	25.89473684			
CA-CS-15-42082278-42082389.6271.1	PLA2G4D	ENST00000560132.1	0	100	0	100	0	0	0	0			
CA-CS-22-38126370-38126449.166.2	PLA2G6	ENST00000490473.1	43.88489209	56.11510791	66.90647482	33.09352518	7.490039841	42.13333333	45.61403509	24.84210526			
CA-CA-6-46714459-46714553.2815.0	PLA2G7	XR_001743639.1	61.11111111	38.88888889	77.77777778	22.22222222	4.621513944	9.066666667	0	0.631578947			
CA-CA-2-160044773-160045157.625.0	PLA2R1	ENST00000392771.1	0	100	0	100	0	41.73333333	0	0.842105263			
CA-CS-9-26923177-26923347.654.0	PLAA	NM_001031689.2	45.66473988	54.33526012	64.73988439	35.26011561	7.729083665	42.13333333	50	25.68421053			
CA-CA-X-134733434-134733519.2671.0	PLAC1	ENST00000466797.1	0	100	100	0	0.15936255	0.133333333	31.57894737	0			
CA-CS-4-83117883-83117971.4760.0	PLAC8	ENST00000505406.5	33.33333333	66.66666667	33.33333333	66.66666667	2.071713147	0.8	0	0			
CA-CA-8-56168027-56168386.5014.0	PLAG1	ENST00000429357.2	52.38095238	47.61904762	71.42857143	28.57142857	1.992031873	0.133333333	36.84210526	0			
CA-CA-6-143964786-143966230.1128.0	PLAGL1	ENST00000360537.6	45.69536424	54.30463576	63.57615894	36.42384106	5.338645418	42	50	14.94736842			
CA-CA-20-32201918-32202292.546.0	PLAGL2	ENST00000246229.4	43.57142857	56.42857143	64.28571429	35.71428571	7.410358566	32.26666667	50	19.78947368			
CA-CA-8-42182718-42182765.2975.0	PLAT	ENST00000521042.1	0	100	0	100	0.239043825	34.26666667	2.631578947	11.78947368			
CA-CA-10-73912923-73913098.1694.0	PLAU	XM_011539866.2	46.92307692	53.07692308	60	40	5.019920319	42.13333333	50	24.84210526			
CA-CA-19-43655438-43655573.1901.0	PLAUR	-	40.74074074	59.25925926	55.55555556	44.44444444	4.621513944	12.93333333	2.631578947	0.631578947			
CA-CA-2-28601898-28601964.419.0	PLB1	ENST00000327757.9	0	100	33.33333333	66.66666667	2.390438247	3.066666667	0	1.894736842			
CA-CA-12-14511259-14511400.398.0	PLBD1	-	42.59259259	57.40740741	65.74074074	34.25925926	6.135458167	41.86666667	50	25.89473684			
CA-CA-12-14619151-14619373.11963.0	PLBD1-AS1	ENST00000542401.1	33.33333333	66.66666667	55.55555556	44.44444444	3.187250996	10.26666667	0.877192982	11.78947368			
CA-CA-12-113387743-113387906.397.0	PLBD2	ENST00000545182.6	48.93617021	51.06382979	70.21276596	29.78723404	2.948207171	14	29.8245614	11.57894737			
CA-CA-20-8722353-8722421.98.0	PLCB1	ENST00000637919.1	43.41085271	56.58914729	65.89147287	34.10852713	0.079681275	18.4	0	14.94736842			
CA-CS-15-40297520-40297605.28.0	PLCB2	NM_001284297.1	46.49681529	53.50318471	68.78980892	31.21019108	7.490039841	15.33333333	48.24561404	0.631578947			
CA-CA-11-64262646-64262808.1544.0	PLCB3	-	45.09803922	54.90196078	65.35947712	34.64052288	7.569721116	42.13333333	50	25.68421053			
CA-CA-20-9371213-9371295.61.0	PLCB4	XM_005260724.2	37.5	62.5	62.5	37.5	0	40	0.877192982	9.473684211			
CA-CA-3-38010360-38010562.2488.0	PLCD1	Augustus:g11520.t3	42.85714286	57.14285714	64.28571429	35.71428571	7.64940239	42.13333333	50	20.84210526			
CA-CS-2-218636242-218636392.2633.0	PLCD4	ENST00000457773.1	100	0	100	0	0	3.866666667	0	25.47368421			
CA-CA-20-41169456-41169526.254.3	PLCG1	ENST00000619272.2	40.29850746	59.70149254	67.1641791	32.8358209	6.852589641	41.86666667	48.24561404	25.05263158			
CA-CS-16-81928557-81928624.36.0	PLCG2	ENST00000564138.5	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	29.73333333	50	4			
CA-CA-3-155488027-155488107.324.0	PLCH1	-	50	50	43.75	56.25	0	0	0	0			
CA-CS-1-2498743-2498828.4269.0	PLCH2	XM_011542456.2	50	50	100	0	3.984063745	1.466666667	0	0			
CA-CA-2-198088857-198089061.2133.0	PLCL1	ENST00000428675.5	42.85714286	57.14285714	66.66666667	33.33333333	1.832669323	41.2	50	24.84210526			
CA-CA-3-17067955-17068065.554.0	PLCL2	ENST00000432376.5	100	0	100	0	1.673306773	0.133333333	0	0.631578947			
CA-CA-X-291498-291654.552.0	PLCXD1	ENST00000399012.6	45.66473988	54.33526012	64.16184971	35.83815029	7.330677291	29.6	49.12280702	10.94736842			
CA-CA-3-111713886-111714128.4881.2	PLCXD2	ENST00000636933.1	44.44444444	55.55555556	69.44444444	30.55555556	3.266932271	0.533333333	0	0.631578947			
CA-CA-3-171733443-171733509.1351.0	PLD1	-	45.16129032	54.83870968	61.93548387	38.06451613	4.143426295	40.93333333	50	4.210526316			
CA-CA-19-40366772-40366915.1556.0	PLD3	ENST00000602131.5	44.11764706	55.88235294	66.91176471	33.08823529	7.410358566	42.13333333	49.12280702	25.89473684			
CA-CA-14-104927102-104927230.2269.2	PLD4	NM_001308174.1	42.1686747	57.8313253	66.26506024	33.73493976	2.709163347	1.6	0	0			
CA-CS-8-143938630-143938692.99.13	PLEC	ENST00000528131.1	50	50	75	25	0	0.133333333	1.754385965	0.210526316			
CA-CA-2-68393161-68393245.2592.0	PLEK	ENST00000234313.7	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	37.6	49.12280702	6.736842105			
CA-CA-14-67397661-67397826.1036.0	PLEK2	NM_016445.2	60	40	80	20	3.824701195	6	0	0			
CA-CA-10-122417899-122417968.997.0	PLEKHA1	NM_001001974.2	44.92753623	55.07246377	69.56521739	30.43478261	5.976095618	42.13333333	31.57894737	25.89473684			
CA-CA-8-38968591-38968669.473.0	PLEKHA2	ENST00000616927.4	50	50	68.18181818	31.81818182	2.470119522	6.133333333	14.9122807	1.473684211			
CA-CA-2-178488967-178489014.2217.0	PLEKHA3	XM_011511689.2	40.74074074	59.25925926	67.40740741	32.59259259	5.418326693	25.2	48.24561404	16.63157895			
CA-CA-19-48841148-48841310.157.1	PLEKHA4	ENST00000597129.1	58.62068966	41.37931034	79.31034483	20.68965517	5.099601594	42.13333333	50	25.47368421			
CA-CA-12-19359411-19359546.951.0	PLEKHA5	-	100	0	0	100	0	2.266666667	0	0			
CA-CA-1-204228727-204228861.471.0	PLEKHA6	-	33.33333333	66.66666667	53.33333333	46.66666667	0	31.2	0	19.15789474			
CA-CA-11-16816177-16816264.509.0	PLEKHA7	ENST00000355661.7	0	100	66.66666667	33.33333333	2.390438247	33.73333333	0	8.210526316			
CA-CA-7-30045084-30045201.594.0	PLEKHA8	ENST00000440706.2	53.33333333	46.66666667	66.66666667	33.33333333	3.426294821	36.4	49.12280702	10.31578947			
CA-CA-12-45176240-45176433.6676.0	PLEKHA8P1	ENST00000256692.5	43.90243902	56.09756098	63.41463415	36.58536585	1.593625498	16.13333333	25.43859649	5.263157895			
CA-CA-11-73650531-73650705.4517.6	PLEKHB1	ENST00000540431.1	100	0	100	0	0.079681275	0	0	0			
CA-CA-2-131140169-131140275.542.5	PLEKHB2	ENST00000628582.2	40	60	40	60	1.513944223	4.266666667	14.9122807	1.263157895			
CA-CA-6-150821194-150821233.319.0	PLEKHG1	uc003qny.1	42.85714286	57.14285714	100	0	2.948207171	33.46666667	0	18.10526316			
CA-CA-19-39415168-39415260.1606.0	PLEKHG2	XM_006723334.2	43.85964912	56.14035088	66.66666667	33.33333333	5.019920319	35.86666667	46.49122807	3.157894737			
CA-CA-14-64731713-64731806.182.0	PLEKHG3	NM_001308147.1	46.31578947	53.68421053	57.89473684	42.10526316	5.258964143	41.73333333	0	16			
CA-CA-16-67280881-67281005.1117.3	PLEKHG4	ENST00000450733.5	0	100	100	0	0.15936255	0.133333333	4.385964912	0			
CA-CA-5-143046-143256.501.0	PLEKHG4B	ENST00000502646.1	42.85714286	57.14285714	42.85714286	57.14285714	0	0	0	0			
CA-CS-1-6472526-6472622.3246.0	PLEKHG5	ENST00000489097.5	25	75	100	0	0.557768924	39.73333333	0	22.31578947			
CA-CS-12-6318992-6319108.6379.1	PLEKHG6	ENST00000544743.1	66.66666667	33.33333333	66.66666667	33.33333333	0.478087649	1.466666667	0	0			
CA-CA-14-67578533-67578631.553.0	PLEKHH1	XM_017021504.1	0	100	100	0	0	3.066666667	48.24561404	6.105263158			
CA-CA-2-43758899-43759029.783.1	PLEKHH2	ENST00000490038.1	50	50	100	0	0	32.26666667	12.28070175	4.631578947			
CA-CA-19-2234149-2235990.1312.0	PLEKHJ1	ENST00000588450.1	41.86046512	58.13953488	61.62790698	38.37209302	7.330677291	36.53333333	49.12280702	21.05263158			
CA-CA-1-15718537-15718625.290.0	PLEKHM2	ENST00000462455.1	35.55555556	64.44444444	64.44444444	35.55555556	2.310756972	14.93333333	18.42105263	5.263157895			
CA-CA-2-207930925-207931119.1245.0	PLEKHM3	-	44.44444444	55.55555556	66.0130719	33.9869281	5.099601594	35.33333333	34.21052632	16.42105263			
CA-CA-1-966703-966803.2170.0	PLEKHN1	ENST00000379407.7	0	100	66.66666667	33.33333333	1.992031873	1.466666667	19.29824561	0			
CA-CA-1-150150911-150151058.1867.0	PLEKHO1	-	45.83333333	54.16666667	64.28571429	35.71428571	5.258964143	29.2	48.24561404	24.84210526			
CA-CA-15-64861476-64861575.2655.0	PLEKHO2	ENST00000616065.4	50.70422535	49.29577465	69.01408451	30.98591549	4.38247012	14.26666667	10.52631579	1.473684211			
CA-CS-10-113775764-113775866.570.0	PLEKHS1	ENST00000354462.7	50	50	100	0	0	0.133333333	0	0			
CA-CA-2-106387558-106387665.7474.0	PLGLA	ENST00000482249.1	46.42857143	53.57142857	60.71428571	39.28571429	0	0.133333333	0	0			
CA-CS-2-87016301-87016408.3380.4	PLGLB1	ENST00000409310.6	0	100	100	0	0.478087649	1.733333333	0	0.842105263			
CA-CS-2-87753527-87753634.9761.0	PLGLB2	ENST00000410086.3	20	80	80	20	0.239043825	1.733333333	0	0.210526316			
CA-CA-9-5381862-5382031.334.0	PLGRKT	ENST00000482696.5	40	60	60	40	2.470119522	19.06666667	1.754385965	4.210526316			
CA-CA-15-89673209-89673414.395.0	PLIN1	ENST00000300055.9	0	100	100	0	0.3187251	21.73333333	0.877192982	20.84210526			
CA-CA-9-19118320-19118455.404.0	PLIN2	-	46.58385093	53.41614907	65.2173913	34.7826087	5.657370518	40	50	18.94736842			
CA-CA-19-4866879-4866994.1125.0	PLIN3	ENST00000589494.1	0	100	100	0	0.15936255	0	1.754385965	0			
CA-CA-19-4529072-4529253.5041.0	PLIN5	NM_001013706.2	40	60	60	40	3.984063745	13.06666667	6.140350877	25.89473684			
CA-CA-16-23689493-23689676.1328.0	PLK1	ENST00000562272.5	45.61403509	54.38596491	64.32748538	35.67251462	7.091633466	24.66666667	50	6.526315789			
CA-CA-5-58457487-58457583.457.0	PLK2	ENST00000509555.5	45.78313253	54.21686747	72.28915663	27.71084337	3.824701195	41.86666667	0	24.84210526			
CA-CA-1-44801844-44801932.496.0	PLK3	ENST00000476731.1	45.50898204	54.49101796	63.47305389	36.52694611	7.888446215	42.13333333	49.12280702	20.42105263			
CA-CA-4-127892364-127892514.813.0	PLK4	ENST00000270861.9	42.46575342	57.53424658	64.38356164	35.61643836	3.426294821	0.666666667	50	0			
CA-CS-16-57261896-57262070.2053.2	PLLP	ENST00000564018.1	100	0	100	0	0	0.266666667	0.877192982	0			
CA-CA-1-11964643-11964785.2045.0	PLOD1	NM_000302.3	44.76744186	55.23255814	64.53488372	35.46511628	7.888446215	42.13333333	50	25.89473684			
CA-CA-3-146073286-146073352.2592.0	PLOD2	ENST00000461497.5	50	50	50	50	1.593625498	42.13333333	16.66666667	20.63157895			
CA-CA-7-101212841-101212943.894.2	PLOD3	ENST00000421736.1	45.20547945	54.79452055	61.64383562	38.35616438	2.470119522	28.8	40.35087719	5.894736842			
CA-CA-X-49173128-49173281.963.0	PLP2	ENST00000376327.5	45.71428571	54.28571429	64.57142857	35.42857143	7.80876494	42.13333333	50	25.89473684			
CA-CA-8-37775338-37775481.1078.0	PLPBP	NM_001349347.1	45.71428571	54.28571429	64.57142857	35.42857143	7.80876494	42.13333333	50	25.89473684			
CA-CA-5-55467868-55468149.1833.0	PLPP1	ENST00000509667.5	61.53846154	38.46153846	61.53846154	38.46153846	0.15936255	42	0.877192982	25.68421053			
CA-CA-19-282751-282809.2310.0	PLPP2	NM_003712.3	0	100	100	0	0.637450199	21.86666667	45.61403509	4.210526316			
CA-CA-1-56536954-56537112.2996.0	PLPP3	ENST00000371250.3	42.85714286	57.14285714	76.19047619	23.80952381	2.310756972	42.13333333	4.385964912	25.89473684			
CA-CA-10-120513910-120514001.1173.0	PLPP4	XM_011539445.2	33.33333333	66.66666667	83.33333333	16.66666667	0	0.533333333	0	0.210526316			
CA-CS-8-38266140-38266311.84.5	PLPP5	ENST00000530193.5	43.22033898	56.77966102	61.86440678	38.13559322	6.772908367	41.86666667	0.877192982	13.89473684			
CA-CS-9-101185449-101185557.147.2	PLPPR1	ENST00000456287.5	0	100	100	0	0	0	0	0			
CA-CA-19-11357618-11357739.1748.3	PLPPR2	XM_017027148.1	46.96969697	53.03030303	65.15151515	34.84848485	5.258964143	38.4	41.22807018	19.57894737			
CA-CA-19-814433-814607.907.0	PLPPR3	-	47.26027397	52.73972603	60.2739726	39.7260274	0.876494024	0.133333333	49.12280702	0			
CA-CA-4-154546122-154546213.2503.0	PLRG1	NM_002669.3	45.66473988	54.33526012	64.73988439	35.26011561	7.80876494	42.13333333	50	25.68421053			
CA-CS-3-142678031-142678113.1999.0	PLS1	ENST00000457734.6	46.42857143	53.57142857	71.42857143	28.57142857	0.717131474	1.733333333	49.12280702	0			
CA-CA-X-115640407-115640503.894.0	PLS3	NM_005032.6	33.33333333	66.66666667	77.77777778	22.22222222	1.434262948	42.13333333	0	25.89473684			
CA-CA-3-146517005-146517167.612.7	PLSCR1	ENST00000463777.5	47.05882353	52.94117647	70.58823529	29.41176471	7.410358566	39.06666667	45.61403509	16			
CA-CA-3-146201034-146201077.2823.2	PLSCR4	ENST00000475019.1	55.55555556	44.44444444	77.77777778	22.22222222	0	40.13333333	11.40350877	5.894736842			
CA-CA-20-45909941-45910070.1081.0	PLTP	Augustus:g10569.t1	45	55	63.75	36.25	6.693227092	42.13333333	50	25.89473684			
CA-CA-13-27848007-27848536.2778.0	PLUT	ENST00000499662.2	0	100	50	50	0	0	0	0			
CA-CA-19-17360527-17360609.1644.0	PLVAP	NM_031310.2	55.55555556	44.44444444	88.88888889	11.11111111	4.541832669	42.13333333	10.52631579	25.89473684			
CA-CA-10-20219063-20219102.818.0	PLXDC2	-	45.34161491	54.65838509	63.97515528	36.02484472	5.737051793	42.13333333	0	25.26315789			
CA-CA-3-127022751-127022818.87.0	PLXNA1	XM_011512909.1	29.26829268	70.73170732	85.36585366	14.63414634	4.143426295	42	50	25.89473684			
CA-CA-1-208079259-208079450.1893.0	PLXNA2	ENST00000367033.3	66.66666667	33.33333333	55.55555556	44.44444444	1.274900398	42	0.877192982	25.89473684			
CA-CS-X-154469378-154469482.79.0	PLXNA3	ENST00000493546.1	45.39877301	54.60122699	64.41717791	35.58282209	7.250996016	42.13333333	49.12280702	24.63157895			
CA-CA-7-132181380-132181620.122.0	PLXNA4	ENST00000321063.8	66.66666667	33.33333333	100	0	0	17.06666667	0	0.631578947			
CA-CA-3-48405723-48405798.156.0	PLXNB1	ENST00000456774.5	66.66666667	33.33333333	66.66666667	33.33333333	0	16.53333333	2.631578947	0.210526316			
CA-CA-22-50287110-50287264.417.0	PLXNB2	XM_005261910.2	45.40229885	54.59770115	64.36781609	35.63218391	7.729083665	42	50	25.26315789			
CA-CS-X-153770964-153771081.559.0	PLXNB3	ENST00000538966.5	0	100	66.66666667	33.33333333	0.239043825	39.86666667	0	0.631578947			
CA-CA-X-153777207-153777380.5437.0	"PLXNB3,SRPK3"	ENST00000538966.5	0	100	66.66666667	33.33333333	0.239043825	39.33333333	0	0.631578947			
CA-CA-12-94209589-94209704.738.0	PLXNC1	-	43.79562044	56.20437956	71.53284672	28.46715328	7.888446215	10.13333333	0	0.210526316			
CA-CA-3-129578328-129578433.209.0	PLXND1	ENST00000324093.8	45.83333333	54.16666667	64.28571429	35.71428571	4.621513944	42	49.12280702	25.47368421			
CA-CA-6-89153042-89153185.1428.0	PM20D2	XM_011535481.2	44.76744186	55.23255814	63.95348837	36.04651163	5.657370518	42	31.57894737	25.47368421			
CA-CA-18-59900427-59900714.647.0	PMAIP1	ENST00000590596.1	66.66666667	33.33333333	66.66666667	33.33333333	2.549800797	0	13.15789474	0			
CA-CA-12-102196972-102197171.2052.0	PMCH	ENST00000329406.4	33.33333333	66.66666667	66.66666667	33.33333333	0.398406375	0.933333333	1.754385965	2.105263158			
CA-CS-12-55961621-55961732.7662.8	PMEL	ENST00000548689.5	50	50	100	0	1.274900398	3.466666667	33.33333333	0.210526316			
CA-CA-20-57659542-57659697.1326.2	PMEPA1	NM_199171.2	50	50	75	25	0	32.26666667	0	1.052631579			
CA-CA-1-156236348-156236483.1721.0	PMF1	ENST00000368279.7	45.74468085	54.25531915	61.70212766	38.29787234	6.454183267	33.73333333	37.71929825	21.26315789			
CA-CS-1-156242552-156242591.1215.3	PMF1-BGLAP	NM_001199663.1	50	50	50	50	0.956175299	6.8	8.771929825	4.421052632			
CA-CA-1-156233627-156233728.22513.0	"PMF1-BGLAP,PMF1"	Augustus:g1114.t2	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-1-156233627-156233728.22513.1	"PMF1,PMF1-BGLAP"	NM_001199653.1	45.74468085	54.25531915	61.70212766	38.29787234	6.454183267	33.73333333	37.71929825	21.26315789			
CA-CS-16-72128656-72128794.802.0	PMFBP1	-	100	0	0	100	0.796812749	0.133333333	0	0.210526316			
CA-CS-15-74032571-74032698.131.0	PML	ENST00000565239.5	46.35761589	53.64238411	64.90066225	35.09933775	7.091633466	38.26666667	41.22807018	15.78947368			
CA-CA-22-41577807-41577923.53.0	PMM1	ENST00000485648.5	37.31343284	62.68656716	67.1641791	32.8358209	7.729083665	42.13333333	49.12280702	24.84210526			
CA-CA-16-8811078-8811178.20.0	PMM2	TRNSCAN00000011512	45.40229885	54.59770115	64.36781609	35.63218391	7.80876494	42.13333333	50	25.68421053			
CA-CA-9-136411996-136412199.1275.0	PMPCA	ENST00000614402.4	45.40229885	54.59770115	64.94252874	35.05747126	7.80876494	42.13333333	50	25.89473684			
CA-CA-7-103308951-103309095.628.1	PMPCB	XR_242267.4	45.45454545	54.54545455	64.84848485	35.15151515	7.729083665	40.53333333	47.36842105	25.26315789			
CA-CS-2-189805651-189805754.1281.2	PMS1	NM_001321051.1	44.44444444	55.55555556	62.96296296	37.03703704	2.549800797	11.46666667	42.10526316	6.736842105			
